updated,md5sum,filesize,original_filename,archive_filename,airmass,ra_range,dec_range,ra,dec,ifilter,seeing,depth,exposure,expnum,obs_night,date_obs,pi_ids,pi,prop_id,release_date,instrument,telescope,site,obs_mode,obs_type,object,proc_type,prod_type,survey,caldat,collections
2024-05-10T09:40:52.108293+0000,841468f529f5946e499cb8e68661c051,326675520,/data_local/images/DTS/2023B-851374/DECam_01292033.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_033013_ooi_z_v1.fits.fz,2.11,"{'gte': 120.18558333333331, 'lte': 120.18558333343331}","{'gte': -32.65397222222222, 'lte': -32.65397222212222}",120.18558333333331,-32.65397222222222,z DECam SDSS c0004 9260.0 1520.0,1.58,22.45,60.0,1292033,2024-04-24,2024-04-24T03:30:13.626379+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T08:53:29.395651+0000,846eb864af5c3b81ae0d4c5fb12d6d82,320751360,/data_local/images/DTS/2023B-851374/DECam_01291975.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_013944_ooi_z_gw.fits.fz,1.24,"{'gte': 129.08852916666663, 'lte': 129.08852916676662}","{'gte': -16.679000000000002, 'lte': -16.678999999900004}",129.08852916666663,-16.679000000000002,z DECam SDSS c0004 9260.0 1520.0,1.17,,80.0,1291975,2024-04-24,2024-04-24T01:39:44.379244+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T01:39:51.911213+0000,84b5f2b9fc04ff6194cea848f3f1a4c1,268191360,/data_local/images/DTS/2023B-851374/DECam_01292273.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_001344_oow_r_gw.fits.fz,1.08,"{'gte': 121.42550833333331, 'lte': 121.42550833343331}","{'gte': -25.605, 'lte': -25.604999999900002}",121.42550833333331,-25.605,r DECam SDSS c0002 6415.0 1480.0,0.97,,60.0,1292273,2024-04-25,2024-04-25T00:13:44.507306+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T02:03:35.170960+0000,84e6b59f31c03f28e95319101af0716b,320817600,/data_local/images/DTS/2023B-851374/DECam_01292300.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_005648_ooi_z_gw.fits.fz,1.16,"{'gte': 129.2972708333333, 'lte': 129.2972708334333}","{'gte': -12.318999999999999, 'lte': -12.318999999899999}",129.2972708333333,-12.318999999999999,z DECam SDSS c0004 9260.0 1520.0,0.84,,80.0,1292300,2024-04-25,2024-04-25T00:56:48.615030+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS DELVE-14371-1,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T01:23:23.748838+0000,4670fd4a103f5b96352b840f4302c319,323403840,/data_local/images/DTS/2023B-851374/DECam_01292254.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_234155_ooi_r_gw.fits.fz,1.03,"{'gte': 126.98952083333332, 'lte': 126.98952083343332}","{'gte': -20.789, 'lte': -20.788999999900003}",126.98952083333332,-20.789,r DECam SDSS c0002 6415.0 1480.0,0.96,,60.0,1292254,2024-04-24,2024-04-24T23:41:55.765951+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T12:01:10.717644+0000,4701acb77288d3e6180d1cb02cff71fd,8516160,/data_local/images/DTS/2023B-851374/DECam_01291279.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240422_235015_ood_r_gw.fits.fz,1.06,"{'gte': 116.01325416666666, 'lte': 116.01325416676666}","{'gte': -25.686, 'lte': -25.6859999999}",116.01325416666666,-25.686,r DECam SDSS c0002 6415.0 1480.0,1.09,,60.0,1291279,2024-04-22,2024-04-22T23:50:15.765234+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14377-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T09:28:25.266968+0000,85ea83d1a86b4708ec038ae6f95304bb,7945920,/data_local/images/DTS/2023B-851374/DECam_01292017.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_030404_ood_z_gw.fits.fz,1.96,"{'gte': 118.51149166666666, 'lte': 118.51149166676666}","{'gte': -27.829, 'lte': -27.828999999900002}",118.51149166666666,-27.829,z DECam SDSS c0004 9260.0 1520.0,1.63,,80.0,1292017,2024-04-24,2024-04-24T03:04:04.535652+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T02:40:45.378844+0000,863ee45bc318bd9e9e29cff5057bf10b,9348480,/data_local/images/DTS/2023B-851374/DECam_01292345.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_021027_ood_z_v1.fits.fz,1.47,"{'gte': 121.425125, 'lte': 121.4251250001}","{'gte': -25.604305555555555, 'lte': -25.604305555455557}",121.425125,-25.604305555555555,z DECam SDSS c0004 9260.0 1520.0,1.12,23.04,80.0,1292345,2024-04-25,2024-04-25T02:10:27.717281+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T09:01:44.171425+0000,888f996d46a678e485f004a31ebf841b,6456960,/data_local/images/DTS/2023B-851374/DECam_01291986.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_020233_ood_z_gw.fits.fz,1.32,"{'gte': 128.32850833333333, 'lte': 128.32850833343332}","{'gte': -19.508, 'lte': -19.5079999999}",128.32850833333333,-19.508,z DECam SDSS c0004 9260.0 1520.0,1.03,,80.0,1291986,2024-04-24,2024-04-24T02:02:33.005578+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T08:47:34.948720+0000,52142d5428d964027d4ab6302abad90e,268948800,/data_local/images/DTS/2023B-851374/DECam_01291967.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_012439_oow_z_v1.fits.fz,1.26,"{'gte': 126.16916666666665, 'lte': 126.16916666676666}","{'gte': -13.423777777777778, 'lte': -13.423777777677778}",126.16916666666665,-13.423777777777778,z DECam SDSS c0004 9260.0 1520.0,1.4,22.18,80.0,1291967,2024-04-24,2024-04-24T01:24:39.353347+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T12:18:36.571150+0000,52fef0b028d76b0530ea1d68f18feea1,6022080,/data_local/images/DTS/2023B-851374/DECam_01291299.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_002229_ood_r_gw.fits.fz,1.09,"{'gte': 118.09123333333332, 'lte': 118.09123333343332}","{'gte': -32.128, 'lte': -32.1279999999}",118.09123333333332,-32.128,r DECam SDSS c0002 6415.0 1480.0,1.25,,60.0,1291299,2024-04-23,2024-04-23T00:22:29.507707+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-12341-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T02:26:25.162635+0000,5381bde654d8e205db3c271afb53a605,268637760,/data_local/images/DTS/2023B-851374/DECam_01292326.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_013838_oow_z_gw.fits.fz,1.25,"{'gte': 126.98952083333332, 'lte': 126.98952083343332}","{'gte': -20.789, 'lte': -20.788999999900003}",126.98952083333332,-20.789,z DECam SDSS c0004 9260.0 1520.0,0.99,,60.0,1292326,2024-04-25,2024-04-25T01:38:38.008204+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-24,"[None, None]"
2024-05-10T13:43:07.194604+0000,89e22de1f8a4aebe11573682b91b90f7,6638400,/data_local/images/DTS/2023B-851374/DECam_01291407.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_031256_ood_z_v1.fits.fz,1.79,"{'gte': 123.91220833333331, 'lte': 123.91220833343331}","{'gte': -27.59797222222222, 'lte': -27.597972222122223}",123.91220833333331,-27.59797222222222,z DECam SDSS c0004 9260.0 1520.0,1.51,22.37,60.0,1291407,2024-04-23,2024-04-23T03:12:56.616788+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14362-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T13:33:52.220610+0000,5491c62248a3a23eb396a798928d40e4,7027200,/data_local/images/DTS/2023B-851374/DECam_01291395.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_025355_ood_z_v1.fits.fz,1.81,"{'gte': 118.51141666666666, 'lte': 118.51141666676666}","{'gte': -27.826555555555554, 'lte': -27.826555555455556}",118.51141666666666,-27.826555555555554,z DECam SDSS c0004 9260.0 1520.0,1.59,22.56,60.0,1291395,2024-04-23,2024-04-23T02:53:55.884584+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14413-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T09:31:36.007416+0000,5558c758be1b8cb258e0f19973a528af,325203840,/data_local/images/DTS/2023B-851374/DECam_01292021.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_031031_ooi_z_gw.fits.fz,1.75,"{'gte': 124.59148333333333, 'lte': 124.59148333343333}","{'gte': -29.187, 'lte': -29.186999999900003}",124.59148333333333,-29.187,z DECam SDSS c0004 9260.0 1520.0,1.66,,60.0,1292021,2024-04-24,2024-04-24T03:10:31.057100+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T08:25:55.825118+0000,22cfd5ac2bd26b01d4a736930b8fa731,268024320,/data_local/images/DTS/2023B-851374/DECam_01291942.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_004333_oow_r_v1.fits.fz,1.09,"{'gte': 124.59287499999999, 'lte': 124.5928750001}","{'gte': -29.18738888888889, 'lte': -29.18738888878889}",124.59287499999999,-29.18738888888889,r DECam SDSS c0002 6415.0 1480.0,1.12,22.94,60.0,1291942,2024-04-24,2024-04-24T00:43:33.574919+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T12:49:20.118851+0000,23c0f17337aaed6321b41af37c9dcea3,325673280,/data_local/images/DTS/2023B-851374/DECam_01291339.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_012614_ooi_r_v1.fits.fz,1.24,"{'gte': 122.5652083333333, 'lte': 122.5652083334333}","{'gte': -21.326249999999998, 'lte': -21.3262499999}",122.5652083333333,-21.326249999999998,r DECam SDSS c0002 6415.0 1480.0,0.97,23.25,60.0,1291339,2024-04-23,2024-04-23T01:26:14.525696+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T12:21:59.141215+0000,ab735d19a7c2c988e83235642e212b29,269717760,/data_local/images/DTS/2023B-851374/DECam_01291303.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_002854_oow_r_gw.fits.fz,1.06,"{'gte': 124.40323333333332, 'lte': 124.40323333343332}","{'gte': -33.598, 'lte': -33.5979999999}",124.40323333333332,-33.598,r DECam SDSS c0002 6415.0 1480.0,1.3,,60.0,1291303,2024-04-23,2024-04-23T00:28:54.573339+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-12401-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T08:04:19.099360+0000,242c1607c731188701271d8742f74aea,266912640,/data_local/images/DTS/2023B-851374/DECam_01291920.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_000704_oow_r_v1.fits.fz,1.05,"{'gte': 125.04945833333333, 'lte': 125.04945833343334}","{'gte': -23.262583333333332, 'lte': -23.262583333233334}",125.04945833333333,-23.262583333333332,r DECam SDSS c0002 6415.0 1480.0,1.16,22.94,60.0,1291920,2024-04-24,2024-04-24T00:07:04.712563+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T08:27:28.703688+0000,246cc87f7b81b36465fa89af0b49380d,327096000,/data_local/images/DTS/2023B-851374/DECam_01291944.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_004655_ooi_r_gw.fits.fz,1.09,"{'gte': 126.62724166666665, 'lte': 126.62724166676665}","{'gte': -29.558, 'lte': -29.5579999999}",126.62724166666665,-29.558,r DECam SDSS c0002 6415.0 1480.0,1.12,,60.0,1291944,2024-04-24,2024-04-24T00:46:55.798827+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS DELVE-14499-1,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T13:06:07.663280+0000,ac1c0f7096bb87a9e35c389ddb8ce9fd,268652160,/data_local/images/DTS/2023B-851374/DECam_01291361.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_020032_oow_z_gw.fits.fz,1.35,"{'gte': 125.88826666666664, 'lte': 125.88826666676664}","{'gte': -17.723999999999997, 'lte': -17.7239999999}",125.88826666666664,-17.723999999999997,z DECam SDSS c0004 9260.0 1520.0,1.09,,60.0,1291361,2024-04-23,2024-04-23T02:00:32.291971+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14384-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T07:55:03.541842+0000,24f9c4e1834832f8c7f1cf9d16453e06,324800640,/data_local/images/DTS/2023B-851374/DECam_01291908.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240423_234806_ooi_r_v1.fits.fz,1.05,"{'gte': 122.04566666666665, 'lte': 122.04566666676665}","{'gte': -19.77111111111111, 'lte': -19.771111111011113}",122.04566666666665,-19.77111111111111,r DECam SDSS c0002 6415.0 1480.0,1.09,23.04,60.0,1291908,2024-04-23,2024-04-23T23:48:06.848952+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,image,,2024-04-23,"[None, None]"
2024-05-10T13:45:31.635911+0000,ac5373c27d3a93466f87e115513a7b2a,322375680,/data_local/images/DTS/2023B-851374/DECam_01291410.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_031739_ooi_z_gw.fits.fz,1.9,"{'gte': 124.66525416666666, 'lte': 124.66525416676666}","{'gte': -21.876, 'lte': -21.875999999900003}",124.66525416666666,-21.876,z DECam SDSS c0004 9260.0 1520.0,1.79,,60.0,1291410,2024-04-23,2024-04-23T03:17:39.200328+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14362-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T01:59:20.648196+0000,25f6f94d157e66a03afa16dacd9af479,320356800,/data_local/images/DTS/2023B-851374/DECam_01292295.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_004856_ooi_r_gw.fits.fz,1.16,"{'gte': 127.48126666666664, 'lte': 127.48126666676664}","{'gte': -12.138, 'lte': -12.1379999999}",127.48126666666664,-12.138,r DECam SDSS c0002 6415.0 1480.0,0.98,,60.0,1292295,2024-04-25,2024-04-25T00:48:56.678135+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS DELVE-14355-1,instcal,image,,2024-04-24,"[None, None]"
2024-05-10T09:18:46.761400+0000,ad4421d809fc7d5d77ff9625c3f1fa7f,9051840,/data_local/images/DTS/2023B-851374/DECam_01292005.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_024017_ood_z_gw.fits.fz,1.8,"{'gte': 117.48050833333332, 'lte': 117.48050833343332}","{'gte': -24.637, 'lte': -24.636999999900002}",117.48050833333332,-24.637,z DECam SDSS c0004 9260.0 1520.0,1.35,,80.0,1292005,2024-04-24,2024-04-24T02:40:17.046755+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T02:00:01.995408+0000,ad9e3f84bcf8512eb732dfd3f758266c,5520960,/data_local/images/DTS/2023B-851374/DECam_01292296.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240425_005026_ood_r_gw.fits.fz,1.15,"{'gte': 129.2972708333333, 'lte': 129.2972708334333}","{'gte': -12.318999999999999, 'lte': -12.318999999899999}",129.2972708333333,-12.318999999999999,r DECam SDSS c0002 6415.0 1480.0,0.94,,60.0,1292296,2024-04-25,2024-04-25T00:50:26.648810+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS DELVE-14371-1,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T13:40:07.381767+0000,adda294ea19f56ed41d6c767f8693692,326528640,/data_local/images/DTS/2023B-851374/DECam_01291403.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_030649_ooi_z_gw.fits.fz,1.72,"{'gte': 123.15124583333332, 'lte': 123.15124583343332}","{'gte': -30.374, 'lte': -30.3739999999}",123.15124583333332,-30.374,z DECam SDSS c0004 9260.0 1520.0,1.74,,60.0,1291403,2024-04-23,2024-04-23T03:06:49.957180+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14478-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T09:25:41.455474+0000,26f98f6971054576a44910e5be823c45,270648000,/data_local/images/DTS/2023B-851374/DECam_01292013.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_025619_oow_z_gw.fits.fz,1.58,"{'gte': 127.39124999999997, 'lte': 127.39125000009997}","{'gte': -26.723, 'lte': -26.7229999999}",127.39124999999997,-26.723,z DECam SDSS c0004 9260.0 1520.0,1.3,,80.0,1292013,2024-04-24,2024-04-24T02:56:19.546120+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS DELVE-14481-1,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T09:15:33.677247+0000,ae429478283aaa39f5f72987d59a1ea7,270417600,/data_local/images/DTS/2023B-851374/DECam_01292001.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_023200_oow_z_v1.fits.fz,1.48,"{'gte': 126.20304166666666, 'lte': 126.20304166676667}","{'gte': -23.59525, 'lte': -23.595249999900002}",126.20304166666666,-23.59525,z DECam SDSS c0004 9260.0 1520.0,1.19,22.84,80.0,1292001,2024-04-24,2024-04-24T02:32:00.856005+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS DELVE-14438-1,instcal,wtmap,,2024-04-23,"[None, None]"
2024-05-10T12:32:49.390956+0000,ae478334a7b10cf71acf9444e2ab44b1,265890240,/data_local/images/DTS/2023B-851374/DECam_01291317.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_005118_oow_r_v1.fits.fz,1.12,"{'gte': 128.54654166666666, 'lte': 128.54654166676664}","{'gte': -15.161805555555556, 'lte': -15.161805555455556}",128.54654166666666,-15.161805555555556,r DECam SDSS c0002 6415.0 1480.0,1.29,22.84,60.0,1291317,2024-04-23,2024-04-23T00:51:18.469254+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14386-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T01:05:20.995687+0000,2ead84b223aefcebcba56ea7b1eda516,6117120,/data_local/images/DTS/2023B-851374/DECam_01292233.fits.fz,/net/archive/pipe/20240424/ct4m/2023B-851374/c4d_240424_230849_ood_r_gw.fits.fz,1.04,"{'gte': 124.83253333333332, 'lte': 124.83253333343332}","{'gte': -14.681999999999999, 'lte': -14.681999999899999}",124.83253333333332,-14.681999999999999,r DECam SDSS c0002 6415.0 1480.0,1.17,,60.0,1292233,2024-04-24,2024-04-24T23:08:49.244753+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-24,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-24,"[None, None]"
2024-05-10T12:34:18.566617+0000,2ee4b15353096334194de08788284db9,266489280,/data_local/images/DTS/2023B-851374/DECam_01291319.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_005433_oow_r_v1.fits.fz,1.17,"{'gte': 123.48412499999998, 'lte': 123.48412500009998}","{'gte': -15.90375, 'lte': -15.9037499999}",123.48412499999998,-15.90375,r DECam SDSS c0002 6415.0 1480.0,1.01,23.18,60.0,1291319,2024-04-23,2024-04-23T00:54:33.677146+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14352-1,instcal,wtmap,,2024-04-22,"[None, None]"
2024-05-10T12:36:28.772826+0000,2fefcecf161e5cb3ba3c477a50974a2a,320950080,/data_local/images/DTS/2023B-851374/DECam_01291322.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_005908_ooi_r_v1.fits.fz,1.13,"{'gte': 129.0922083333333, 'lte': 129.0922083334333}","{'gte': -16.679361111111113, 'lte': -16.679361111011115}",129.0922083333333,-16.679361111111113,r DECam SDSS c0002 6415.0 1480.0,0.97,23.23,60.0,1291322,2024-04-23,2024-04-23T00:59:08.091789+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14403-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T08:12:11.523983+0000,95ae391775d899730b6991df5b62499c,6586560,/data_local/images/DTS/2023B-851374/DECam_01291929.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_002227_ood_r_v1.fits.fz,1.05,"{'gte': 126.78979166666664, 'lte': 126.78979166676665}","{'gte': -25.15286111111111, 'lte': -25.152861111011113}",126.78979166666664,-25.15286111111111,r DECam SDSS c0002 6415.0 1480.0,1.13,22.97,60.0,1291929,2024-04-24,2024-04-24T00:22:27.689233+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS DELVE-14459-1,instcal,dqmask,,2024-04-23,"[None, None]"
2024-05-10T12:08:40.239243+0000,96352626a3507322b927c88aff855a73,7122240,/data_local/images/DTS/2023B-851374/DECam_01291288.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_000428_ood_r_v1.fits.fz,1.07,"{'gte': 117.02212499999999, 'lte': 117.02212500009999}","{'gte': -28.8985, 'lte': -28.8984999999}",117.02212499999999,-28.8985,r DECam SDSS c0002 6415.0 1480.0,1.06,23.21,60.0,1291288,2024-04-23,2024-04-23T00:04:28.211584+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14412-1,instcal,dqmask,,2024-04-22,"[None, None]"
2024-05-10T12:40:14.077589+0000,3199f2572399d327e2696c37f8b6258a,320964480,/data_local/images/DTS/2023B-851374/DECam_01291327.fits.fz,/net/archive/pipe/20240422/ct4m/2023B-851374/c4d_240423_010653_ooi_r_gw.fits.fz,1.13,"{'gte': 129.64625833333332, 'lte': 129.6462583334333}","{'gte': -18.203, 'lte': -18.2029999999}",129.64625833333332,-18.203,r DECam SDSS c0002 6415.0 1480.0,1.0,,60.0,1291327,2024-04-23,2024-04-23T01:06:53.381371+0000,"[18747, 14769]",Andreoni,2023B-851374,2024-04-22,decam,ct4m,ct,,object,GWMMADS DELVE-14421-1,instcal,image,,2024-04-22,"[None, None]"
2024-05-10T09:46:54.232991+0000,9699675efd96a428201bffdc3fba7b08,5947200,/data_local/images/DTS/2023B-851374/DECam_01292041.fits.fz,/net/archive/pipe/20240423/ct4m/2023B-851374/c4d_240424_034257_ood_z_v1.fits.fz,2.28,"{'gte': 119.22387499999999, 'lte': 119.2238750001}","{'gte': -35.38536111111111, 'lte': -35.38536111101111}",119.22387499999999,-35.38536111111111,z DECam SDSS c0004 9260.0 1520.0,1.77,22.56,60.0,1292041,2024-04-24,2024-04-24T03:42:57.759981+0000,"[14769, 18747]",Andreoni,2023B-851374,2024-04-23,decam,ct4m,ct,,object,GWMMADS,instcal,dqmask,,2024-04-23,"[None, None]"
